gps_accuracy_m,accel_norm,location_velocity_kmh,network_type,order_acceptance_latency_s,peer_claims_same_window,zone_claim_spike_ratio,device_subnet_overlap,claim_time_std_minutes,battery_drain_pct_per_hr,is_fraud
21.2842,9.9378,4.599,1,82.8872,6,2.1317,1,16.3716,17.8618,0
23.5472,8.9711,22.2579,1,23.8562,2,1.458,2,35.8486,18.0391,0
16.0063,9.2532,16.5272,1,41.97,5,1.4433,1,85.43,11.442,0
16.6342,12.3586,19.4554,1,42.8474,5,1.5181,0,70.4381,10.7139,0
15.065,9.3598,9.7422,0,89.9852,7,1.2023,0,98.6517,9.1662,0
10.4851,8.1463,4.3018,1,61.7887,7,2.14,2,106.8813,13.3861,0
11.5831,8.5844,2.1827,1,72.4657,7,1.6677,1,99.8876,9.7796,0
5.9155,13.247,17.1202,1,66.7684,2,1.5042,2,21.2604,16.4313,0
23.0649,8.0622,30.3741,1,31.8937,5,1.1576,2,116.0541,18.6364,0
9.9787,11.8605,9.9018,1,61.0471,2,1.0113,2,25.9532,12.7589,0
23.8015,12.2664,25.4222,1,69.0517,1,0.9781,2,25.4885,18.2933,0
16.646,8.7928,29.5596,1,46.9613,3,2.2104,2,58.5049,8.4109,0
5.8686,11.1877,12.5129,1,18.7276,0,1.3024,0,31.3883,10.5025,0
23.6356,11.8546,17.1625,0,35.6335,0,1.8984,2,17.675,19.5056,0
22.577,11.6906,19.117,1,55.0467,6,1.6232,1,19.4479,18.987,0
5.9129,11.97,18.2072,1,88.984,5,1.1529,0,57.4166,11.907,0
5.1218,11.9823,1.163,1,86.4643,6,1.7318,2,104.4254,23.9926,0
21.7691,9.6996,38.7507,1,41.0636,7,0.9102,1,103.8379,12.9144,0
18.6963,9.3099,19.5836,0,30.5289,2,1.6727,0,28.6009,20.7924,0
24.9819,13.2137,27.9457,1,11.631,7,1.0057,1,26.9393,12.7478,0
18.444,8.6555,17.1038,1,24.346,5,2.0666,1,111.5321,17.4916,0
20.5588,8.971,16.244,1,60.4555,2,1.6193,2,86.298,9.7888,0
5.1497,13.0685,4.5334,1,23.9997,0,2.4399,2,20.4529,18.8676,0
10.4157,8.1982,9.4693,0,9.8451,2,1.9706,0,39.8897,12.7596,0
20.1716,12.1692,38.9484,1,26.008,1,2.3521,2,99.8198,17.0839,0
12.9737,11.1029,5.3429,1,84.5801,0,1.5664,2,68.235,15.7946,0
2.6787,9.7494,1.5009,0,3.1393,17,9.8657,4,2.5343,41.2397,1
13.696,13.3863,7.5625,1,36.3536,2,2.4851,2,39.9609,23.6724,0
16.1566,13.2957,9.364,0,89.0935,7,1.653,0,101.7987,21.9835,0
20.5607,9.979,15.9938,1,15.5145,2,1.5065,0,43.0782,9.9725,0
18.2365,8.7413,8.6661,1,39.0738,4,2.0183,2,118.2619,13.6547,0
14.8833,9.1635,21.6134,1,47.95,2,2.0762,0,32.4909,19.9434,0
8.2875,10.454,34.8269,1,54.3444,1,2.0263,0,119.102,9.8878,0
7.745,9.7362,30.007,1,27.7659,0,1.5642,0,114.918,12.1648,0
3.6692,9.7104,1.5009,0,2.4573,27,4.705,5,2.6076,46.614,1
15.3056,13.4957,5.942,1,14.349,4,1.1964,1,119.5126,24.7425,0
5.1404,13.3114,2.8518,0,50.3429,0,1.1464,2,97.0391,23.8178,0
24.3757,13.2683,28.509,1,54.4259,1,1.187,0,69.7863,22.6815,0
20.9035,9.6231,29.1738,0,44.781,6,2.1092,2,77.6653,21.0328,0
11.4739,8.2124,37.588,1,31.3955,2,1.4956,1,35.137,17.3614,0
13.7623,11.0993,26.8737,1,33.8254,7,1.563,2,114.1371,24.7028,0
15.7839,9.5794,28.5118,1,62.6583,5,2.1185,1,113.8918,13.7735,0
5.7212,11.8122,22.2481,0,13.3597,2,2.3453,1,68.3208,18.4761,0
19.7851,12.743,19.71,0,8.1471,7,2.2217,0,78.2496,21.6673,0
19.8514,11.7228,37.311,1,72.8688,1,1.9079,2,77.9302,12.9936,0
3.2223,9.8336,1.5009,0,2.8986,46,5.6619,16,0.3096,66.9268,1
19.4472,12.127,8.6889,0,50.6381,6,0.9606,1,23.0754,24.5927,0
3.9166,9.7891,1.5009,0,3.7926,28,11.5685,7,0.2165,64.6042,1
16.1332,10.9578,8.4594,1,27.5475,0,1.4884,2,67.6369,21.8527,0
11.9778,11.7437,19.9879,1,36.6818,5,1.2511,1,82.8345,9.2636,0
8.0918,12.8074,28.7416,1,36.2911,5,0.8582,0,51.7062,13.1918,0
8.6828,13.0711,34.215,1,66.4312,2,0.9326,0,16.9462,11.4929,0
6.2233,8.3151,39.0366,1,34.3803,5,2.1648,0,112.5325,14.015,0
23.3579,10.5855,30.1211,1,8.3151,4,1.0982,2,58.232,9.3116,0
7.8975,9.9495,15.1085,1,80.2936,0,0.9134,2,44.5661,16.6899,0
23.5932,11.8564,28.4083,0,10.5748,4,2.2096,0,68.6381,8.1008,0
23.6124,10.7806,5.7323,1,61.9461,6,1.4741,0,74.9922,21.3237,0
1.2505,9.6504,1.5009,0,1.0969,27,6.8632,11,0.5074,54.7663,1
6.5369,12.4835,18.3093,1,56.5188,6,1.1526,1,116.4606,11.8866,0
11.6533,8.0335,26.1631,1,21.1121,6,2.4277,1,65.3864,17.4337,0
17.6299,12.7851,29.8145,0,47.6615,7,2.325,0,55.2075,14.0565,0
2.2091,9.8902,1.5009,0,2.8179,26,5.1696,13,1.6525,58.4351,1
6.7249,10.9072,7.881,1,83.1792,7,1.7179,0,15.6524,13.2415,0
20.6805,10.1715,17.4946,1,55.6723,5,0.8751,2,91.5449,11.9351,0
9.4491,8.2319,22.8549,1,54.7971,4,1.2004,2,95.0313,15.8881,0
2.4546,9.7556,1.5009,0,3.467,32,11.712,9,2.3041,59.924,1
19.8906,8.3931,34.3265,1,30.0825,3,1.805,0,48.4392,24.3815,0
19.308,10.227,15.5528,1,25.544,4,1.3116,0,25.6748,11.0935,0
9.2762,13.0517,23.4955,1,30.9799,6,1.7512,1,119.9227,9.249,0
17.9913,8.0543,23.3728,1,89.4975,1,2.2629,2,32.5248,19.7521,0
10.6279,10.9344,5.5074,1,69.389,4,1.719,2,63.6278,12.9562,0
10.9466,11.8661,2.416,0,74.8381,0,1.0717,2,47.4611,20.6714,0
9.7669,11.2352,28.7075,1,36.4823,6,1.2877,2,72.8731,17.6186,0
5.4611,8.859,31.8354,1,68.0295,4,2.1429,2,94.8164,24.5248,0
20.0343,12.7137,34.9503,1,45.4687,3,2.167,0,108.7957,21.8855,0
8.5685,11.955,36.7938,1,42.4285,0,1.1024,0,116.8311,23.4506,0
23.1624,8.9015,17.966,1,76.6484,5,1.3962,0,73.892,16.5063,0
18.1448,9.9815,2.9575,1,79.7289,4,1.2925,2,56.6911,14.1696,0
7.5473,9.169,17.5042,1,57.7811,5,1.6446,2,110.2339,23.8516,0
7.1997,10.4816,5.2388,1,75.7367,4,2.3726,0,78.077,10.1406,0
19.4511,9.9258,39.8415,1,53.1018,5,1.5195,0,111.014,10.5166,0
16.8058,11.9573,31.8869,1,70.7906,1,2.2247,2,37.2416,9.2219,0
14.6281,12.9303,19.8465,1,52.5158,3,1.4483,2,93.6925,11.9297,0
0.7636,9.8083,1.5009,1,0.7166,43,4.6906,12,1.6246,63.5633,1
7.1377,10.4272,8.2836,1,43.4276,1,1.8622,2,72.4558,24.4382,0
13.6587,11.7536,26.0663,1,20.0031,1,1.5258,1,97.8164,12.5906,0
7.3024,11.3706,17.9897,1,29.0973,3,0.9075,1,39.2519,11.9107,0
17.0748,10.4535,37.256,1,14.2492,2,1.449,2,54.7422,19.0574,0
19.9527,13.2405,18.4325,1,48.6104,3,2.3406,2,42.2404,20.9882,0
24.5121,12.0662,1.0941,1,47.7267,2,0.8535,0,62.1505,19.5444,0
18.1923,12.012,19.3138,0,79.1357,0,2.2592,2,42.0073,12.4951,0
5.7961,9.892,22.7812,1,88.5959,2,1.3856,1,25.7078,10.9256,0
19.2307,13.416,38.8237,0,55.155,2,1.5389,0,86.754,11.3456,0
11.7187,10.309,3.7432,1,69.651,2,1.8775,2,68.5983,17.6862,0
14.1074,12.7855,32.0393,1,30.3529,3,1.7496,1,38.3545,8.8617,0
22.6599,10.7693,33.49,1,70.2909,7,2.4259,1,97.0016,17.5819,0
11.3001,12.1221,17.0463,1,23.1697,1,1.8085,0,84.8833,14.0739,0
15.0345,12.4441,37.4541,1,62.8276,1,1.9301,0,93.6725,24.3967,0
23.2726,8.9189,10.5778,1,28.2772,6,1.6866,1,23.5112,21.0588,0
10.0824,8.6395,23.408,1,33.197,0,1.0699,0,34.8386,14.2104,0
10.0872,8.8229,4.1734,1,87.0582,5,1.3021,1,109.0338,20.9935,0
24.604,11.4052,22.6025,1,14.6735,3,1.1201,1,98.3579,9.3748,0
12.0387,9.1391,16.2668,1,59.2874,3,2.2497,0,70.7747,20.8772,0
0.9526,9.7045,1.5009,0,0.5905,42,6.8272,7,2.8408,67.2915,1
22.9523,13.4135,36.0516,1,25.4295,0,1.301,0,58.1529,20.2082,0
20.2474,12.6069,28.35,1,86.2697,1,1.3706,1,58.6333,22.8081,0
6.1705,8.6773,2.0044,1,83.1109,6,1.972,0,74.5412,17.2988,0
9.275,9.7267,6.8582,1,19.1857,2,1.281,2,35.3897,21.1307,0
18.5755,12.8645,31.8683,1,39.4505,0,0.8961,2,47.4384,10.2075,0
12.3428,11.7396,10.4785,1,46.0573,7,2.4643,0,51.0815,22.4427,0
13.8073,8.9733,32.8587,1,19.954,1,1.9916,0,59.2444,11.5517,0
3.8302,9.8588,1.5009,0,0.8305,22,9.3718,12,1.231,68.9671,1
16.8965,11.7037,5.7625,1,53.7858,2,1.6844,1,44.4548,15.6991,0
24.679,11.1897,1.5347,1,74.7805,6,2.2549,2,61.8609,18.745,0
12.8701,12.0073,7.6276,1,10.8394,1,1.9777,1,21.1041,21.6031,0
8.182,13.0821,9.842,1,26.1202,5,0.8105,2,22.3345,11.9292,0
16.5543,11.1629,13.9186,0,28.0155,6,1.1664,0,49.3966,17.8957,0
24.5363,13.3057,7.8897,1,72.2396,4,0.8395,1,107.3944,22.1705,0
11.0816,11.9082,5.9172,0,60.304,3,2.1457,2,102.9951,20.7092,0
14.5353,11.6068,5.5595,1,47.843,7,2.2685,1,53.8397,12.6495,0
3.6324,9.7643,1.5009,0,1.3083,24,4.0223,9,4.2882,41.5907,1
12.2925,11.2721,35.7406,1,8.3872,6,1.0867,0,39.3803,18.6961,0
14.5549,8.2885,11.6735,1,70.757,4,1.45,1,35.1682,14.4962,0
18.9371,10.8998,12.7714,1,54.7845,2,1.3592,1,64.6489,22.2494,0
13.1908,13.4797,34.6998,1,44.9931,5,1.039,2,86.9927,20.3731,0
23.666,11.2037,12.2585,1,30.2148,3,1.1896,1,102.711,15.2247,0
11.7419,9.7261,9.5782,0,73.4469,1,1.9913,1,110.5625,22.4502,0
6.5151,11.401,6.627,1,74.647,6,2.0883,2,116.5466,8.9659,0
18.2111,8.614,8.7095,1,42.2075,1,1.1626,2,80.4923,18.5311,0
15.8034,11.7754,4.2384,1,20.1789,1,1.3928,2,21.8428,11.0802,0
6.7621,12.692,18.9188,1,79.8142,2,2.3799,2,89.015,23.6506,0
23.3744,9.7243,3.1529,1,29.5712,5,0.9206,0,53.8745,15.7305,0
7.4477,13.2904,26.531,1,79.8538,0,1.2747,2,91.9389,10.6181,0
20.494,11.6601,34.2351,1,17.9298,3,0.9069,2,93.3942,22.0237,0
6.2743,11.8564,17.9145,1,47.1134,0,1.3726,0,57.1362,8.4778,0
7.512,12.9178,16.6696,1,44.5352,6,1.5424,2,115.9974,11.2512,0
23.3274,10.8484,1.2736,1,59.166,2,1.0522,2,73.635,13.8304,0
9.0518,8.2507,0.1036,1,15.6582,6,0.8769,2,38.7476,21.1343,0
23.2158,12.7514,30.7992,1,28.1361,6,1.8883,0,21.6364,9.2478,0
6.6915,12.9929,35.1333,0,43.0652,3,2.4551,2,74.334,16.4313,0
12.8955,8.8549,28.157,1,64.8561,6,2.0274,1,43.8268,15.1384,0
3.9746,9.8754,1.5009,1,3.1427,50,10.7356,15,3.675,46.3862,1
13.717,10.4386,32.0319,1,60.9288,0,1.6631,2,42.9011,14.5877,0
17.2345,13.2186,31.5412,1,64.0289,5,1.6911,1,27.8876,21.7105,0
14.419,9.0113,14.188,1,17.9035,1,2.2478,2,75.4076,21.3265,0
13.3381,9.5205,37.6834,1,67.609,5,2.1255,0,106.9405,12.8402,0
14.4147,11.5654,36.3094,0,8.9135,2,1.9179,1,42.6083,10.7799,0
13.1558,9.5437,39.0581,1,52.877,0,0.8554,0,104.7077,12.5453,0
8.9768,11.4173,0.4413,0,10.269,4,1.2389,0,87.8261,22.5643,0
12.7192,8.1093,18.3292,1,52.6807,3,2.2543,1,58.3419,9.2693,0
3.7592,9.8268,1.5009,0,3.4474,57,5.3029,15,0.416,68.0105,1
22.4066,8.8884,23.3599,1,72.4042,1,1.2391,2,119.1267,19.7712,0
23.6361,10.452,25.9986,1,32.5961,0,1.1613,2,38.2924,16.4681,0
20.1718,12.3243,14.3108,1,48.9531,7,1.3408,1,18.6928,8.4443,0
14.9006,12.2071,11.5331,1,23.3125,5,1.7623,1,88.584,10.2545,0
7.3151,10.528,32.7486,1,64.0089,3,2.2089,0,72.9051,12.1768,0
2.1347,9.8768,1.5009,0,2.6319,54,7.9046,9,3.5743,61.4415,1
5.7779,10.82,8.2577,1,39.972,0,0.9253,0,24.1941,8.9567,0
6.324,8.5571,7.8205,1,22.2068,6,1.0215,0,103.7798,8.6776,0
18.5762,11.4578,34.5667,1,32.3213,2,2.2356,0,55.4261,22.5964,0
15.8189,10.5488,1.8442,1,27.4905,3,1.9981,2,80.9222,13.4405,0
3.6059,9.7235,1.5009,0,0.81,38,10.6789,10,2.2201,67.5728,1
17.4497,8.5173,7.0473,0,87.707,4,1.2968,2,117.5056,17.1259,0
21.2458,11.9425,12.7702,1,17.1894,4,2.0685,1,22.8182,21.5006,0
19.2077,12.903,20.0472,0,25.345,5,0.8812,0,90.7649,8.1942,0
10.7567,9.612,36.337,1,55.5766,6,1.0465,2,75.9741,10.8244,0
13.2615,9.4753,37.1193,1,54.3433,0,1.6058,2,54.4388,19.5906,0
13.0659,10.3995,20.6782,1,25.1723,5,1.5673,1,26.222,8.2167,0
14.6204,13.2026,10.0012,1,77.9998,5,2.4957,1,86.0944,12.8443,0
23.9304,11.5787,6.0691,1,48.0899,3,1.7096,1,25.8019,16.6422,0
9.8731,8.5621,7.5523,1,51.6369,1,2.293,1,33.9421,9.8709,0
10.6565,11.9004,24.1988,1,27.9716,1,2.0576,0,73.3342,20.0565,0
5.2867,12.6611,13.8528,1,31.9831,5,1.371,1,26.2667,12.3532,0
22.6687,12.6421,39.2312,1,73.6213,1,1.8781,0,70.0442,22.588,0
20.1948,10.3916,26.563,1,14.9163,3,0.9827,2,35.1248,13.3249,0
9.6349,12.6622,25.8512,1,10.1259,1,1.6492,2,82.5423,15.0643,0
2.525,9.8816,1.5009,0,0.9595,32,4.8087,4,4.2647,40.4144,1
23.467,11.6516,12.4401,0,49.4161,4,1.8581,2,25.1641,20.1398,0
11.0109,9.6887,4.307,1,83.1181,1,1.2828,2,79.2063,21.625,0
7.0919,11.8559,28.0703,1,21.8147,1,1.7063,1,16.0528,15.6962,0
2.0718,9.7654,1.5009,0,3.977,50,11.7925,6,1.9328,56.8451,1
3.3882,9.6527,1.5009,1,1.0039,52,10.2325,7,3.9259,38.8106,1
16.361,13.2087,11.8621,1,66.6409,5,2.2907,1,65.8952,22.676,0
9.8232,8.9558,25.6742,1,18.0796,2,1.4071,0,110.4974,13.3485,0
10.9879,13.0624,30.4417,1,33.4655,1,1.9715,2,19.2761,20.1951,0
19.1192,13.0169,14.2031,1,57.4168,4,1.2547,2,25.7589,19.2321,0
24.1381,11.1151,1.552,1,20.6748,3,2.3304,0,118.2917,19.2381,0
11.6018,12.1918,14.1203,1,71.3791,6,2.0263,0,85.5373,22.3668,0
22.7769,11.4935,21.1049,1,57.8223,3,1.9142,1,112.4504,23.9445,0
19.5356,12.4455,27.5596,1,65.3922,0,1.7325,2,105.8871,17.6387,0
12.8288,9.0689,12.661,1,51.7579,0,1.6998,1,77.9705,9.396,0
7.0011,10.746,24.1215,0,80.7437,0,1.9116,2,119.4252,20.2842,0
5.5909,12.2389,9.9226,1,16.9574,7,1.8721,1,31.8786,13.2016,0
20.9889,10.1102,15.3815,1,65.5522,6,2.3328,0,16.638,14.8585,0
17.3558,10.9936,5.4278,1,84.224,5,2.1911,2,28.4152,11.2753,0
21.6378,11.8227,31.9576,1,27.5676,7,1.9806,0,102.3087,23.0873,0
20.713,11.5489,21.8588,1,63.7804,2,1.902,1,103.8913,23.9427,0
18.6432,9.9266,2.3391,1,71.5401,6,2.1945,1,79.4535,12.1509,0
11.5111,13.1265,22.0667,1,83.7317,2,1.137,1,29.5244,22.6924,0
16.8958,13.4589,21.1632,0,47.9822,4,1.7549,2,54.9332,16.0529,0
16.6857,12.3359,25.9084,1,53.0014,7,1.0249,2,85.4798,23.8405,0
20.7829,9.4509,28.9198,1,63.3137,6,2.143,2,59.1862,13.9509,0
23.4013,10.9611,35.9726,1,12.3504,4,1.1966,1,51.906,23.9583,0
9.8072,12.0007,33.7587,0,54.6942,0,1.1936,0,79.3811,11.1794,0
17.8884,10.6691,31.3043,0,52.9664,2,1.4084,0,104.1503,17.216,0
9.3716,12.5832,17.7746,0,33.3791,0,2.4601,2,42.7936,14.0586,0
23.8972,8.1177,4.176,1,88.5983,2,1.7848,1,81.1593,14.9337,0
14.8335,13.3208,27.6642,1,69.6871,3,1.1798,0,108.2955,9.5122,0
12.4629,10.4628,2.9913,1,58.2444,3,1.4271,1,34.3627,22.5983,0
8.4352,9.479,10.1508,1,37.2417,4,2.2919,1,118.8802,12.9573,0
24.9136,9.349,27.5042,1,82.9147,0,1.3251,0,29.6494,12.7077,0
5.4414,8.286,35.0968,1,56.7386,4,2.3216,0,112.0269,16.9178,0
10.2757,11.2839,35.8933,1,82.6643,7,1.5056,2,62.1173,11.5366,0
21.1385,10.854,0.7,0,65.3366,7,0.9342,2,37.8753,18.331,0
7.8939,10.9833,2.4576,1,65.019,3,2.2823,1,65.6034,24.8977,0
14.2831,12.788,11.521,1,69.9996,7,2.0771,2,51.3052,11.6626,0
18.6647,12.2409,37.9635,1,14.2071,3,2.4534,1,52.8753,20.3278,0
18.8919,13.008,29.5423,1,66.276,6,1.5743,0,113.8744,18.0662,0
5.4867,10.2194,17.1748,1,69.7512,6,0.9459,2,15.3497,22.7611,0
14.3109,9.0553,26.7706,1,71.2075,4,1.1613,0,35.5848,15.9034,0
1.0414,9.6883,1.5009,1,1.7148,18,9.1491,6,4.057,60.1412,1
13.1234,8.1284,13.6591,1,77.9777,4,1.659,2,26.2837,10.7147,0
1.4266,9.8234,1.5009,1,2.2826,36,7.2662,17,2.9807,67.7778,1
5.6888,9.0594,31.2518,1,28.2877,1,2.2249,1,109.2168,16.5594,0
15.5887,8.9434,4.9949,1,19.856,7,2.0115,1,20.3849,10.8027,0
13.8329,10.8113,2.1287,1,17.2369,3,2.1061,1,84.7352,14.9672,0
12.8051,12.2577,10.4537,0,16.5645,5,1.6571,0,92.218,10.3738,0
7.7396,11.6524,17.8759,1,52.6679,5,0.9204,2,37.1961,10.6005,0
13.8143,8.699,38.7945,1,8.651,7,2.4195,0,69.18,10.2077,0
8.7117,12.3873,1.144,1,11.3691,4,2.163,1,93.9141,21.3819,0
16.1962,8.0668,17.9715,1,8.6622,6,2.1459,1,17.0823,14.509,0
14.5262,13.4692,37.6076,0,77.0311,3,2.2754,2,66.7631,17.2161,0
21.5687,11.8308,3.3835,1,40.9683,2,1.9152,0,33.4198,12.7279,0
20.4327,10.1092,23.8975,1,53.2925,6,2.4099,1,17.7289,24.7739,0
22.2338,8.1997,20.4725,1,38.6693,1,1.3033,0,109.1358,13.3931,0
9.9053,8.2179,10.3453,1,48.3465,1,1.9597,2,118.9918,8.3345,0
13.0041,10.5948,29.9251,0,11.5856,0,1.043,2,22.9884,22.2841,0
6.5435,8.8112,21.2213,1,50.286,4,1.8188,0,101.3976,24.9475,0
19.1497,11.503,5.0133,1,30.5277,6,2.3419,2,41.5993,12.8295,0
17.9473,10.3613,25.2314,1,39.9461,5,1.8436,2,99.3392,17.8013,0
14.863,12.5838,38.6985,1,36.3073,1,1.7665,0,59.5538,14.5336,0
12.5018,13.0765,5.3189,1,82.8363,0,1.339,1,42.4377,23.6306,0
11.5337,8.0489,39.5564,1,51.1157,6,2.1697,1,33.2073,21.9064,0
20.9938,8.1449,1.6875,1,25.18,0,2.0057,2,83.077,21.1779,0
7.8975,12.8464,23.5818,1,61.9438,5,1.4238,1,102.5063,9.2577,0
20.7995,12.5081,31.1907,0,39.7305,2,2.3843,2,33.8978,22.1765,0
10.3805,12.2467,13.9235,1,45.1974,0,2.1133,0,59.3361,8.6042,0
5.7655,9.1374,27.396,1,84.0338,7,2.1064,0,22.9917,17.0222,0
24.6197,9.3519,19.4358,1,70.3762,1,1.1911,1,87.8055,17.0268,0
18.1516,9.2743,14.2866,1,21.7677,5,2.1421,0,64.2223,8.0023,0
14.0207,9.5147,13.0812,1,84.4473,6,1.2993,2,84.5626,15.1641,0
20.0431,8.6617,38.4683,1,15.2291,4,1.3981,2,22.9848,24.9599,0
12.1877,10.5521,11.0799,1,45.2851,4,2.4098,1,105.2383,22.9267,0
11.6602,12.9773,3.1966,1,24.1342,1,2.1646,0,56.3328,12.9818,0
16.2319,13.3138,15.9985,1,79.4157,0,1.2259,2,50.6818,9.6169,0
9.1913,8.0603,12.8168,1,50.6449,7,2.0781,1,22.7605,19.6689,0
12.1034,12.1732,14.0682,1,23.1496,6,2.0726,0,17.5467,9.3454,0
9.2472,10.2803,22.9128,1,63.5161,2,2.3709,1,65.7629,15.6747,0
18.2784,11.2942,13.1939,1,57.2614,3,1.7987,0,85.806,15.4417,0
15.8197,13.087,25.9122,0,15.7746,6,2.1501,2,30.2034,15.7366,0
2.5284,9.7633,1.5009,0,3.3774,34,5.8275,4,3.8799,69.8141,1
23.8968,8.3141,36.9947,1,63.6436,0,2.0092,0,115.9279,19.4671,0
13.6592,10.3486,8.012,0,70.7426,2,1.0093,2,41.7314,24.0262,0
20.7112,9.6622,8.2495,1,31.6405,3,2.3128,2,112.2178,21.1409,0
8.9825,10.8507,11.0279,1,79.4748,4,2.462,2,70.2753,24.65,0
23.5603,10.0762,37.293,1,23.6556,2,2.3247,2,87.9508,12.327,0
5.3869,13.1785,7.5403,1,74.9366,7,1.9201,1,65.0933,16.3507,0
13.9493,13.0736,0.9256,1,31.5755,0,1.1443,0,71.5112,20.2102,0
2.4665,9.8094,1.5009,0,0.8326,36,6.279,19,1.6804,66.5534,1
19.4447,12.5294,37.8521,1,41.9888,6,1.9066,2,21.1317,10.4819,0
19.229,8.0312,17.074,1,77.0467,2,0.8919,0,23.1328,12.7905,0
5.9148,10.668,0.67,0,89.9476,4,2.0482,1,75.162,22.0073,0
8.612,8.5049,15.2421,0,56.8025,3,1.3259,1,35.4479,13.0297,0
17.0818,8.6066,29.9488,1,89.6835,0,1.637,2,28.5801,10.8895,0
9.639,8.4349,30.2968,1,79.6388,0,1.3223,2,77.2297,8.8563,0
23.5622,10.6,13.4868,1,26.161,2,2.4984,0,73.9943,8.8125,0
1.4606,9.6971,1.5009,1,1.4179,19,4.3064,13,4.828,60.9865,1
6.8526,13.2147,34.934,1,64.8216,7,1.5113,1,116.6429,11.1562,0
19.4518,8.0378,11.1025,1,24.8912,1,1.9217,0,30.5463,19.4251,0
8.0612,9.1504,36.9774,1,22.016,4,1.0003,1,98.8115,10.2123,0
13.7739,12.4121,31.6811,0,88.4179,2,1.1971,1,33.1798,22.5099,0
15.8505,9.7054,26.577,1,41.9144,3,1.1813,2,72.6351,9.4652,0
7.3884,8.1824,30.5416,1,12.1366,4,1.0894,1,17.6146,22.0643,0
16.2648,12.9793,38.0195,1,35.8436,0,1.717,0,111.7696,9.011,0
20.9785,11.3821,9.8537,1,14.9058,5,2.039,1,32.7941,17.7446,0
7.5826,8.8422,25.7225,1,16.6568,6,1.814,2,51.6519,9.8694,0
7.0409,9.9105,28.4932,1,50.1243,2,1.0608,2,51.4996,10.9431,0
21.0753,9.139,0.8162,1,17.938,2,1.3632,0,119.1268,21.6376,0
11.4149,9.7666,39.7492,1,43.694,6,1.6331,1,116.4349,18.1438,0
20.2585,12.1842,25.7907,1,41.346,1,2.426,1,81.1431,23.1061,0
23.1945,13.089,38.417,1,71.2702,0,1.3662,1,74.1121,23.6877,0
23.6573,10.1335,30.3596,1,51.4534,3,2.2917,1,55.3049,9.8151,0
14.3078,9.6078,37.7799,0,85.0401,3,0.8095,0,107.1208,16.4673,0
11.6364,9.2025,23.8753,1,26.3554,5,0.9832,2,29.5889,13.7012,0
18.4101,13.1516,24.105,0,80.094,1,1.6779,2,41.7753,15.3991,0
14.7788,9.5153,39.8879,1,87.3121,2,1.0821,1,115.7071,21.7883,0
16.2622,9.299,17.7672,1,73.0365,1,1.7559,1,46.0773,20.718,0
23.7946,12.3056,2.876,1,87.8061,6,1.1217,0,27.1924,15.5389,0
7.1272,12.1746,35.7748,1,53.6248,5,0.8496,0,26.9684,13.791,0
16.6161,10.1457,16.8895,1,82.602,4,2.0189,2,75.4979,21.025,0
17.1469,10.1277,1.8609,1,31.7875,6,1.0512,2,116.3123,19.0814,0
8.5821,13.077,0.5859,1,76.8658,6,1.9443,2,85.6433,12.5402,0
9.9434,12.52,14.1238,1,49.3943,5,1.0645,0,79.7669,23.637,0
20.1669,8.6548,25.516,1,43.559,4,1.9677,0,100.206,21.4282,0
23.5386,9.9851,23.1345,1,89.4047,5,1.9881,0,55.1267,16.2025,0
7.6903,8.8853,11.6074,1,74.1013,0,1.0427,1,18.8542,15.0208,0
1.2812,9.6105,1.5009,1,0.6119,26,4.9239,19,3.3625,54.684,1
9.4941,8.8985,4.1439,1,83.959,0,1.9705,2,43.3806,20.4242,0
22.9272,11.1469,7.4843,1,36.939,3,1.1521,1,98.8054,11.9495,0
10.2143,8.4424,11.7304,1,46.2791,2,1.3398,1,21.3892,15.0199,0
11.2861,9.6159,26.7122,1,65.963,6,0.8047,1,17.2625,17.5915,0
8.8172,8.1405,31.4522,1,26.6009,0,1.7901,1,42.7756,17.183,0
23.3305,11.2738,16.0133,1,41.1882,0,2.3395,0,90.75,14.5008,0
12.1097,8.1605,23.0258,1,59.7481,1,1.8771,0,85.4163,11.4419,0
16.3907,11.7266,35.2394,1,72.5198,0,2.2242,1,18.7675,22.2316,0
8.7212,12.9728,3.2665,1,54.109,6,2.0353,1,90.5546,9.8988,0
23.984,8.3121,1.7145,1,35.9109,3,2.3786,2,52.5095,14.9404,0
22.4421,11.9379,28.5088,1,61.1329,3,1.6408,1,22.7725,20.1394,0
22.4814,11.7096,24.0112,0,66.9701,3,2.3358,1,100.2122,20.6038,0
5.6204,10.4686,11.9851,0,25.0561,2,1.098,1,42.4472,20.0914,0
7.0286,8.112,32.1562,1,45.2998,4,1.4207,2,80.6034,24.8388,0
10.451,8.1732,19.411,1,23.4648,6,1.7775,2,112.1063,24.3753,0
13.5964,11.8481,1.5449,1,75.069,7,0.8147,0,28.7202,9.517,0
11.8294,13.1598,31.3237,1,68.595,5,1.5737,1,76.7285,21.865,0
23.056,12.1289,9.3163,1,34.3725,6,0.9718,1,74.7699,11.4809,0
6.6753,10.2205,28.255,0,29.7651,7,1.2283,2,27.9647,18.7952,0
5.0731,11.4734,14.3824,1,82.2547,2,2.4877,2,74.4834,23.3922,0
10.8343,13.0419,7.8369,1,54.0845,4,1.6428,0,117.8824,18.7092,0
22.2857,13.2416,16.2531,1,58.312,0,1.805,2,115.5565,21.4337,0
