trigger_type,severity,weekly_income,income_norm,claim_amount
traffic,0.5999,4674.8,0.2352,191.63
heavy_rain,0.52,5273.86,0.2795,327.96
traffic,0.0888,2432.31,0.0691,50.0
aqi,0.8934,2711.25,0.0897,98.83
traffic,0.4004,6917.12,0.4013,247.12
aqi,0.5685,9439.39,0.5881,348.41
extreme_heat,0.2522,7539.86,0.4474,284.7
traffic,0.7811,1766.64,0.0198,79.64
extreme_heat,0.7349,7293.24,0.4291,444.9
traffic,0.2104,10166.41,0.642,310.98
heavy_rain,0.4404,1723.35,0.0165,85.37
heavy_rain,0.5196,6914.32,0.4011,461.74
extreme_heat,0.3247,4503.49,0.2225,161.37
heavy_rain,0.6798,3416.7,0.142,226.43
traffic,0.7707,4243.28,0.2032,196.64
traffic,0.221,5022.23,0.2609,146.53
aqi,0.7876,7178.12,0.4206,294.94
heavy_rain,0.5813,6995.39,0.4071,488.3
aqi,0.3247,1894.17,0.0292,50.0
heavy_rain,0.6603,2909.29,0.1044,179.79
extreme_heat,0.4468,4216.59,0.2012,175.68
traffic,0.6811,8831.76,0.5431,439.35
heavy_rain,0.893,1500.0,0.0,114.83
heavy_rain,0.7203,2964.85,0.1085,212.13
heavy_rain,0.3444,1874.42,0.0277,83.86
extreme_heat,0.7132,2029.03,0.0392,98.67
traffic,0.6348,6587.09,0.3768,308.7
heavy_rain,0.6773,3084.23,0.1174,201.47
heavy_rain,0.2736,1500.0,0.0,55.17
extreme_heat,0.381,3717.4,0.1643,148.65
heavy_rain,0.3111,11135.9,0.7138,500.0
traffic,0.3332,1630.52,0.0097,50.0
aqi,0.5981,5252.55,0.278,186.34
traffic,0.6709,8811.84,0.5416,430.05
aqi,0.6421,3925.66,0.1797,129.33
extreme_heat,0.3441,10551.26,0.6705,469.52
traffic,0.591,2893.13,0.1032,112.31
heavy_rain,0.5111,8291.37,0.5031,500.0
heavy_rain,0.3247,7368.49,0.4347,388.66
traffic,0.1924,3958.95,0.1821,103.35
heavy_rain,0.245,1912.94,0.0306,77.22
aqi,0.681,2438.49,0.0695,73.21
traffic,0.7279,1500.0,0.0,55.44
aqi,0.5338,5415.8,0.2901,172.0
heavy_rain,0.4144,5100.79,0.2667,273.58
extreme_heat,0.4431,4186.45,0.199,174.78
traffic,0.5639,3784.4,0.1692,152.26
heavy_rain,0.7275,7933.07,0.4765,500.0
extreme_heat,0.8876,4669.93,0.2348,286.52
traffic,0.5592,3049.33,0.1148,115.21
aqi,0.27,4331.26,0.2097,92.0
traffic,0.7,11200.94,0.7186,500.0
heavy_rain,0.2086,5492.2,0.2957,236.61
extreme_heat,0.1897,3311.12,0.1342,92.28
extreme_heat,0.8722,3935.38,0.1804,238.61
heavy_rain,0.8803,5073.01,0.2647,413.0
extreme_heat,0.3454,3259.92,0.1304,111.5
heavy_rain,0.6749,3118.88,0.1199,201.82
heavy_rain,0.3096,4001.16,0.1853,186.25
extreme_heat,0.5748,8600.24,0.5259,473.45
heavy_rain,0.3658,5975.89,0.3315,325.47
extreme_heat,0.5025,3278.81,0.1318,140.67
heavy_rain,0.3655,6213.67,0.3492,337.2
traffic,0.4781,4041.16,0.1882,144.1
heavy_rain,0.6981,4780.47,0.243,349.43
aqi,0.4771,4567.91,0.2273,123.46
heavy_rain,0.9112,1500.0,0.0,116.76
extreme_heat,0.1592,1500.0,0.0,50.0
heavy_rain,0.5174,4506.66,0.2227,274.29
heavy_rain,0.8623,2626.93,0.0835,201.37
extreme_heat,0.6159,1772.89,0.0202,83.6
traffic,0.2275,2667.76,0.0865,75.41
aqi,0.4564,6388.92,0.3621,185.6
heavy_rain,0.6486,4812.22,0.2453,335.98
heavy_rain,0.3269,5918.75,0.3273,303.42
traffic,0.3516,5046.99,0.2627,159.79
extreme_heat,0.3909,2541.69,0.0772,104.24
heavy_rain,0.5943,5932.92,0.3284,406.61
traffic,0.2436,5393.07,0.2884,150.86
extreme_heat,0.5062,3794.31,0.1699,170.47
traffic,0.4702,4144.01,0.1959,146.92
extreme_heat,0.2446,5980.34,0.3319,205.5
extreme_heat,0.6201,2766.33,0.0938,126.73
heavy_rain,0.9198,6932.26,0.4024,500.0
traffic,0.4382,5337.68,0.2843,187.59
heavy_rain,0.3183,4028.42,0.1873,193.05
traffic,0.6507,8652.63,0.5298,424.23
traffic,0.3229,2106.61,0.0449,59.63
traffic,0.4469,3196.81,0.1257,117.12
heavy_rain,0.5093,2860.85,0.1008,161.83
heavy_rain,0.3723,4812.85,0.2454,258.12
extreme_heat,0.693,7267.78,0.4272,425.78
extreme_heat,0.29,2461.41,0.0712,88.18
aqi,0.5833,15000.0,1.0,500.0
extreme_heat,0.5134,2888.87,0.1029,114.32
aqi,0.0184,4819.1,0.2459,76.14
heavy_rain,0.3917,4029.28,0.1874,209.01
extreme_heat,0.5838,4117.82,0.1939,196.38
heavy_rain,0.8548,2707.54,0.0894,202.4
traffic,0.8565,6862.13,0.3972,369.17
heavy_rain,0.301,2625.53,0.0834,111.35
heavy_rain,0.3216,1661.6,0.012,73.73
traffic,0.4601,2296.18,0.059,80.32
extreme_heat,0.5345,8288.78,0.5029,426.75
heavy_rain,0.7828,7519.35,0.4459,500.0
heavy_rain,0.5479,1500.0,0.0,80.34
extreme_heat,0.3978,6044.26,0.3366,248.63
heavy_rain,0.321,1500.0,0.0,64.5
heavy_rain,0.6832,3969.46,0.1829,275.12
traffic,0.9175,2199.81,0.0518,112.92
heavy_rain,0.6043,6281.67,0.3542,429.53
extreme_heat,0.5376,5309.91,0.2822,251.34
extreme_heat,0.6366,6566.85,0.3753,360.49
heavy_rain,0.7117,3471.63,0.146,234.84
heavy_rain,0.6934,3656.77,0.1598,257.67
heavy_rain,0.2569,1901.46,0.0297,75.7
heavy_rain,0.3136,2403.68,0.0669,111.35
heavy_rain,0.3967,6465.7,0.3678,364.98
aqi,0.201,4834.98,0.247,103.84
traffic,0.5557,4239.36,0.2029,172.37
extreme_heat,0.8346,7563.25,0.4491,493.81
extreme_heat,0.1719,2100.5,0.0445,62.69
extreme_heat,0.7124,5767.96,0.3161,325.3
traffic,0.4638,2231.48,0.0542,69.7
heavy_rain,0.5607,8424.82,0.5129,500.0
heavy_rain,0.5382,5282.93,0.2802,332.47
heavy_rain,0.7684,6517.53,0.3717,500.0
heavy_rain,0.4419,2833.24,0.0988,151.65
heavy_rain,0.487,11980.66,0.7763,500.0
aqi,0.6288,10930.14,0.6985,447.99
aqi,0.2675,4989.99,0.2585,122.48
heavy_rain,0.6252,7241.84,0.4253,500.0
extreme_heat,0.9415,3460.11,0.1452,210.97
extreme_heat,0.2914,2134.01,0.047,67.19
extreme_heat,0.6358,5990.29,0.3326,321.61
extreme_heat,0.4292,2541.08,0.0771,100.04
heavy_rain,0.1876,7747.38,0.4628,349.76
traffic,0.73,6794.91,0.3922,328.85
aqi,0.4111,4526.08,0.2242,119.63
traffic,0.1817,4401.27,0.2149,113.66
traffic,0.6884,6598.81,0.3777,301.01
extreme_heat,0.8767,4615.99,0.2308,271.83
heavy_rain,0.8844,3287.13,0.1324,262.24
heavy_rain,0.4956,1887.01,0.0287,98.96
extreme_heat,0.6183,6499.3,0.3703,346.91
heavy_rain,0.7345,4832.98,0.2469,365.36
traffic,0.6009,15000.0,1.0,500.0
extreme_heat,0.6572,3835.46,0.173,184.55
extreme_heat,0.2098,4679.83,0.2355,147.14
heavy_rain,0.3297,4735.07,0.2396,231.21
aqi,0.8846,5571.27,0.3016,236.59
heavy_rain,0.7182,2481.36,0.0727,169.77
heavy_rain,0.6362,3871.48,0.1757,256.84
heavy_rain,0.1842,6086.51,0.3397,260.05
traffic,0.1746,3407.11,0.1413,87.32
aqi,0.1778,5973.54,0.3314,129.21
heavy_rain,0.45,4223.24,0.2017,234.66
aqi,0.5821,4919.37,0.2533,163.11
heavy_rain,0.5547,7155.01,0.4189,479.03
traffic,0.3139,3591.49,0.1549,110.31
heavy_rain,0.7452,1947.06,0.0331,131.56
extreme_heat,0.7022,3522.16,0.1498,176.06
traffic,0.4368,2663.04,0.0862,84.65
extreme_heat,0.8893,1500.0,0.0,88.55
heavy_rain,0.0692,3814.86,0.1715,121.91
traffic,0.3551,4444.91,0.2181,142.57
aqi,0.2171,6703.47,0.3854,157.29
extreme_heat,0.8497,2276.39,0.0575,126.55
traffic,0.4551,4205.98,0.2004,143.0
traffic,0.9143,7073.04,0.4128,401.96
heavy_rain,0.1191,3018.99,0.1125,98.25
aqi,0.1953,5261.18,0.2786,108.7
heavy_rain,0.6175,8945.08,0.5515,500.0
traffic,0.3299,1585.72,0.0063,50.0
heavy_rain,0.4789,4611.59,0.2305,262.16
heavy_rain,0.7776,7197.18,0.422,500.0
extreme_heat,0.6185,3376.66,0.139,167.24
extreme_heat,0.2272,8049.62,0.4852,296.92
aqi,0.6409,5525.4,0.2982,186.94
aqi,0.4289,9746.65,0.6109,311.83
heavy_rain,0.1726,5384.25,0.2877,225.19
heavy_rain,0.4562,10160.57,0.6415,500.0
extreme_heat,0.7773,4675.07,0.2352,263.88
extreme_heat,0.7143,2030.63,0.0393,98.13
extreme_heat,0.5388,2935.11,0.1063,128.85
aqi,0.7449,6695.44,0.3848,255.87
traffic,0.3648,6629.9,0.38,230.06
heavy_rain,0.217,3445.07,0.1441,146.65
extreme_heat,0.7775,9918.43,0.6236,500.0
traffic,0.169,3371.17,0.1386,73.29
extreme_heat,0.5889,5069.45,0.2644,257.07
heavy_rain,0.8426,4999.74,0.2592,405.5
extreme_heat,0.2396,2068.88,0.0421,66.04
extreme_heat,0.2998,3807.6,0.1709,125.62
heavy_rain,0.5193,13228.98,0.8688,500.0
traffic,0.667,2537.33,0.0768,104.56
heavy_rain,0.2521,5500.41,0.2963,258.45
extreme_heat,0.1725,2259.3,0.0562,56.84
extreme_heat,0.6662,2524.14,0.0759,121.7
aqi,0.656,1983.97,0.0358,54.32
heavy_rain,0.2261,6441.62,0.366,291.6
heavy_rain,0.7469,2602.7,0.0817,178.87
heavy_rain,0.2775,7583.63,0.4506,387.75
extreme_heat,0.5899,3085.1,0.1174,131.86
heavy_rain,0.2821,4289.82,0.2067,204.03
traffic,0.4637,4942.82,0.255,178.16
heavy_rain,0.3823,1792.85,0.0217,91.75
heavy_rain,0.7484,4455.19,0.2189,332.6
extreme_heat,0.3075,4793.18,0.2439,177.96
traffic,0.3566,7115.34,0.416,255.53
aqi,0.4692,2490.52,0.0734,62.82
traffic,0.6689,2674.42,0.087,109.42
extreme_heat,0.578,5595.81,0.3034,272.95
traffic,0.7068,8153.45,0.4928,408.31
traffic,0.518,2992.15,0.1105,110.74
heavy_rain,0.3727,2169.82,0.0496,109.14
extreme_heat,0.4364,3434.53,0.1433,135.95
traffic,0.106,2424.4,0.0685,50.0
heavy_rain,0.8028,4909.32,0.2525,384.55
traffic,0.2876,2345.1,0.0626,59.23
extreme_heat,0.686,6544.97,0.3737,365.63
extreme_heat,0.3204,4475.21,0.2204,166.4
heavy_rain,0.1419,6647.86,0.3813,273.39
traffic,0.7938,1500.0,0.0,68.86
aqi,0.67,1670.58,0.0126,50.77
heavy_rain,0.353,7679.7,0.4578,434.37
extreme_heat,0.5036,2808.03,0.0969,118.26
heavy_rain,0.8241,1932.96,0.0321,137.27
heavy_rain,0.1969,3636.04,0.1582,140.34
aqi,0.6524,4542.23,0.2254,144.86
extreme_heat,0.203,3718.19,0.1643,105.33
extreme_heat,0.0926,5084.78,0.2655,137.6
heavy_rain,0.3099,4751.66,0.2409,225.43
aqi,0.2783,4628.91,0.2318,98.98
heavy_rain,0.752,7896.58,0.4738,500.0
traffic,0.3632,3995.44,0.1848,126.99
heavy_rain,0.3165,3937.14,0.1805,189.01
heavy_rain,0.5044,6011.36,0.3342,375.69
traffic,0.8311,5304.6,0.2818,268.23
heavy_rain,0.6908,2562.07,0.0787,166.43
traffic,0.1796,3842.75,0.1735,97.77
heavy_rain,0.6798,5009.62,0.26,355.31
traffic,0.7285,3000.66,0.1112,129.33
traffic,0.7193,3073.01,0.1165,137.37
traffic,0.6028,2006.75,0.0375,79.12
heavy_rain,0.1389,1500.0,0.0,50.19
traffic,0.5235,3337.44,0.1361,119.98
aqi,0.644,4288.29,0.2065,142.66
heavy_rain,0.5855,2326.9,0.0613,128.73
heavy_rain,0.1164,8013.93,0.4825,332.52
traffic,0.3833,2384.27,0.0655,69.08
heavy_rain,0.3662,6350.35,0.3593,350.35
traffic,0.8391,4960.86,0.2564,250.03
traffic,0.6377,11946.19,0.7738,500.0
heavy_rain,0.7037,5270.71,0.2793,388.27
extreme_heat,0.4851,1952.49,0.0335,82.79
extreme_heat,0.7379,6817.06,0.3939,401.07
heavy_rain,0.664,9403.06,0.5854,500.0
aqi,0.6085,1658.87,0.0118,50.06
heavy_rain,0.8458,5538.97,0.2992,447.46
extreme_heat,0.7952,6186.7,0.3472,373.83
traffic,0.7893,3617.67,0.1569,161.72
heavy_rain,0.5238,1500.0,0.0,77.7
traffic,0.8728,3470.39,0.146,173.38
heavy_rain,0.9609,3009.31,0.1118,250.22
extreme_heat,0.3011,8646.31,0.5294,349.56
heavy_rain,0.0965,3849.52,0.174,134.72
traffic,0.8882,3274.25,0.1314,158.77
traffic,0.57,3001.13,0.1112,125.13
traffic,0.2342,4735.65,0.2397,131.29
aqi,0.2545,4139.93,0.1956,88.49
traffic,0.5099,2710.88,0.0897,99.72
traffic,0.2681,4591.72,0.229,137.23
extreme_heat,0.4951,3045.35,0.1145,124.28
aqi,0.6893,1500.0,0.0,50.0
traffic,0.1309,5619.58,0.3052,130.11
aqi,0.0645,5359.32,0.2859,88.86
heavy_rain,0.4314,4446.49,0.2183,244.71
extreme_heat,0.4889,3225.25,0.1278,127.58
traffic,0.6516,3881.47,0.1764,160.04
heavy_rain,0.1879,6061.07,0.3379,258.89
heavy_rain,0.639,2933.92,0.1062,189.32
aqi,0.6167,6184.63,0.347,219.18
extreme_heat,0.7768,1924.8,0.0315,101.85
heavy_rain,0.7405,4376.84,0.2131,329.37
heavy_rain,0.471,4076.03,0.1908,236.69
extreme_heat,0.6048,6643.16,0.381,350.61
traffic,0.4858,2541.56,0.0772,81.89
aqi,0.458,2684.08,0.0877,68.2
aqi,0.3118,2003.7,0.0373,50.0
traffic,0.6827,3030.95,0.1134,127.04
traffic,0.9189,4572.01,0.2276,242.51
heavy_rain,0.1226,1637.75,0.0102,59.13
aqi,0.6325,3224.53,0.1277,104.94
heavy_rain,0.6131,5461.04,0.2934,377.02
heavy_rain,0.6369,3822.12,0.172,257.05
aqi,0.2394,4178.06,0.1984,85.42
aqi,0.1167,1894.96,0.0293,50.0
heavy_rain,0.3585,3827.54,0.1724,190.3
traffic,0.3487,4082.0,0.1913,123.0
extreme_heat,0.7133,3707.58,0.1635,193.44
heavy_rain,0.5987,4343.35,0.2106,282.81
heavy_rain,0.4706,3447.61,0.1443,190.72
heavy_rain,0.4481,3203.44,0.1262,172.21
extreme_heat,0.8044,2392.55,0.0661,124.25
extreme_heat,0.4199,6550.07,0.3741,288.62
extreme_heat,0.6608,2179.11,0.0503,105.89
heavy_rain,0.8839,4354.54,0.2114,351.56
aqi,0.6103,9962.65,0.6269,380.97
traffic,0.5144,6979.39,0.4059,290.05
aqi,0.1229,5191.0,0.2734,106.76
heavy_rain,0.2127,4559.06,0.2266,194.11
traffic,0.3345,3774.84,0.1685,112.04
traffic,0.8584,2564.0,0.0788,125.91
heavy_rain,0.8147,3544.26,0.1514,269.68
heavy_rain,0.5519,5363.85,0.2862,342.93
heavy_rain,0.2079,4889.56,0.2511,212.62
heavy_rain,0.5496,5969.16,0.331,385.42
extreme_heat,0.6077,7404.45,0.4374,396.38
heavy_rain,0.3696,3717.37,0.1642,188.39
heavy_rain,0.811,4428.99,0.217,343.85
traffic,0.8324,1556.92,0.0042,72.48
heavy_rain,0.3858,12432.87,0.8098,500.0
heavy_rain,0.5918,3271.73,0.1312,195.25
traffic,0.3451,5573.88,0.3018,180.9
heavy_rain,0.3698,3270.63,0.1312,171.17
heavy_rain,0.5119,3232.88,0.1284,182.68
heavy_rain,0.2971,3574.21,0.1536,160.05
heavy_rain,0.4812,2159.09,0.0488,104.54
extreme_heat,0.6973,1500.0,0.0,72.35
heavy_rain,0.1631,7185.68,0.4212,310.55
heavy_rain,0.4054,5286.18,0.2805,293.96
aqi,0.8188,2545.48,0.0774,87.8
aqi,0.1513,5044.0,0.2625,99.06
heavy_rain,0.6352,6075.18,0.3389,431.25
heavy_rain,0.4315,2845.49,0.0997,148.68
extreme_heat,0.4683,4943.97,0.2551,210.45
traffic,0.5421,6656.85,0.382,275.78
traffic,0.0476,1960.24,0.0341,50.0
heavy_rain,0.4737,5253.79,0.2781,301.41
heavy_rain,0.3408,4828.03,0.2465,246.58
extreme_heat,0.6804,10303.36,0.6521,500.0
aqi,0.513,5316.22,0.2827,166.87
aqi,0.3681,3276.59,0.1316,78.17
heavy_rain,0.3279,3471.72,0.1461,167.63
extreme_heat,0.6763,11066.71,0.7086,500.0
heavy_rain,0.9538,3369.69,0.1385,288.14
traffic,0.7163,5394.16,0.2885,254.31
aqi,0.6541,3571.75,0.1535,120.28
extreme_heat,0.1107,6909.35,0.4007,195.7
heavy_rain,0.5403,7082.17,0.4135,473.64
extreme_heat,0.6825,3978.52,0.1836,198.35
extreme_heat,0.2412,3283.35,0.1321,99.68
traffic,0.3445,3244.43,0.1292,107.01
heavy_rain,0.7694,1696.58,0.0146,110.58
aqi,0.3801,4231.36,0.2023,97.64
heavy_rain,0.829,4188.92,0.1992,330.54
heavy_rain,0.947,2675.61,0.0871,212.11
heavy_rain,0.8059,1607.76,0.008,116.27
heavy_rain,0.1596,4461.06,0.2193,168.3
heavy_rain,0.8617,4751.96,0.2409,384.55
traffic,0.1557,4901.63,0.252,126.61
heavy_rain,0.4911,2452.91,0.0706,127.62
heavy_rain,0.3941,4906.85,0.2524,262.67
heavy_rain,0.5089,3680.15,0.1615,215.48
heavy_rain,0.6878,6199.62,0.3481,457.52
aqi,0.2308,2471.52,0.072,51.11
aqi,0.7761,7151.67,0.4186,294.39
heavy_rain,0.3165,8561.18,0.5231,472.98
traffic,0.5152,4264.33,0.2048,168.29
traffic,0.1012,4923.81,0.2536,124.56
aqi,0.332,5954.76,0.33,156.24
heavy_rain,0.2758,2409.44,0.0674,102.5
heavy_rain,0.4021,3155.39,0.1226,163.32
extreme_heat,0.3363,4412.13,0.2157,162.36
aqi,0.3438,11086.1,0.7101,330.07
traffic,0.4561,2212.65,0.0528,72.14
extreme_heat,0.0803,9125.81,0.5649,277.05
heavy_rain,0.5377,3653.3,0.1595,210.99
traffic,0.3026,3955.18,0.1819,110.52
aqi,0.6142,7398.42,0.4369,264.93
extreme_heat,0.385,11055.96,0.7078,500.0
traffic,0.5932,4971.23,0.2571,216.34
extreme_heat,0.2896,7203.87,0.4225,271.56
extreme_heat,0.6651,2539.81,0.077,123.38
extreme_heat,0.2837,3087.96,0.1176,102.52
traffic,0.488,2046.27,0.0405,67.25
aqi,0.6178,3109.46,0.1192,97.97
extreme_heat,0.8354,5338.06,0.2843,323.36
heavy_rain,0.3648,4474.15,0.2203,242.8
extreme_heat,0.2143,9542.89,0.5958,357.61
heavy_rain,0.5052,11241.36,0.7216,500.0
heavy_rain,0.3684,3758.4,0.1673,194.55
heavy_rain,0.7572,2864.52,0.1011,203.06
extreme_heat,0.1857,7186.92,0.4213,238.95
heavy_rain,0.5938,7571.24,0.4497,500.0
heavy_rain,0.3841,5017.18,0.2605,266.15
traffic,0.6024,5726.05,0.313,237.24
heavy_rain,0.3742,5295.31,0.2811,273.23
traffic,0.2616,2454.36,0.0707,66.36
aqi,0.2955,2187.94,0.051,50.0
extreme_heat,0.1474,3922.75,0.1795,115.09
heavy_rain,0.4529,3639.28,0.1585,195.16
heavy_rain,0.5067,4621.49,0.2312,271.33
extreme_heat,0.4653,3768.33,0.168,161.61
extreme_heat,0.3422,1717.06,0.0161,56.83
heavy_rain,0.58,1500.0,0.0,90.68
extreme_heat,0.7452,5818.02,0.3199,336.29
extreme_heat,0.299,2888.82,0.1029,106.46
heavy_rain,0.5501,3582.94,0.1543,219.91
traffic,0.6639,3044.26,0.1144,126.91
heavy_rain,0.211,2549.05,0.0777,104.41
heavy_rain,0.4222,2515.12,0.0752,126.98
traffic,0.6303,6700.37,0.3852,292.85
heavy_rain,0.9093,3570.37,0.1534,290.75
traffic,0.0986,5526.9,0.2983,136.43
extreme_heat,0.1278,5910.84,0.3267,161.24
heavy_rain,0.853,4713.95,0.2381,383.0
aqi,0.5609,6009.05,0.334,190.72
heavy_rain,0.1731,4052.76,0.1891,159.13
heavy_rain,0.3264,7957.8,0.4784,435.03
aqi,0.6907,6073.61,0.3388,229.26
traffic,0.1742,6491.32,0.3697,173.91
traffic,0.4796,2516.79,0.0753,92.14
heavy_rain,0.281,4589.94,0.2289,218.89
heavy_rain,0.2733,1607.59,0.008,65.58
traffic,0.362,8107.23,0.4894,295.41
heavy_rain,0.5021,2946.39,0.1071,164.35
heavy_rain,0.4026,3157.86,0.1228,158.92
traffic,0.7429,2031.07,0.0393,79.78
heavy_rain,0.7604,3951.55,0.1816,296.31
heavy_rain,0.7904,3518.8,0.1495,258.77
heavy_rain,0.4634,10010.09,0.6304,500.0
extreme_heat,0.557,6183.36,0.3469,309.48
traffic,0.2874,3110.92,0.1193,84.35
aqi,0.8454,1749.15,0.0185,61.84
heavy_rain,0.6802,1500.0,0.0,93.24
heavy_rain,0.58,2408.77,0.0673,141.73
extreme_heat,0.3465,2068.11,0.0421,85.14
extreme_heat,0.8548,4790.1,0.2437,299.54
extreme_heat,0.3302,3742.57,0.1661,138.11
aqi,0.7657,4058.88,0.1895,151.18
extreme_heat,0.5718,2503.74,0.0744,116.98
extreme_heat,0.6235,4341.68,0.2105,216.87
aqi,0.2078,1977.91,0.0354,50.0
heavy_rain,0.1806,3850.08,0.1741,154.7
aqi,0.9255,6094.39,0.3403,271.73
extreme_heat,0.8994,3351.9,0.1372,205.19
extreme_heat,0.6126,5023.2,0.261,250.63
aqi,0.3361,1500.0,0.0,50.0
extreme_heat,0.6785,1500.0,0.0,65.81
extreme_heat,0.5771,4739.23,0.2399,224.36
heavy_rain,0.7974,6792.06,0.392,500.0
traffic,0.2328,3572.01,0.1535,96.23
extreme_heat,0.6259,11761.71,0.7601,500.0
heavy_rain,0.402,1955.3,0.0337,101.07
traffic,0.1015,2864.1,0.101,54.81
traffic,0.2403,4315.83,0.2086,119.8
extreme_heat,0.2852,5075.54,0.2649,180.51
heavy_rain,0.6946,3005.05,0.1115,205.83
extreme_heat,0.4876,2369.34,0.0644,93.36
heavy_rain,0.6093,5486.97,0.2953,370.86
heavy_rain,0.5305,4301.08,0.2075,253.15
extreme_heat,0.8785,3386.96,0.1398,196.23
heavy_rain,0.0379,5163.69,0.2714,168.26
heavy_rain,0.2312,3758.69,0.1673,159.72
traffic,0.8274,3752.32,0.1668,171.44
heavy_rain,0.4896,3683.84,0.1618,207.6
aqi,0.6706,2669.03,0.0866,87.73
aqi,0.4884,2536.72,0.0768,76.47
extreme_heat,0.6337,3093.78,0.1181,144.35
aqi,0.5367,4088.92,0.1918,126.33
aqi,0.6533,1578.71,0.0058,50.0
heavy_rain,0.2514,6453.46,0.3669,303.86
traffic,0.1632,4061.15,0.1897,93.9
heavy_rain,0.2229,2362.45,0.0639,88.77
traffic,0.7403,9029.91,0.5578,475.06
extreme_heat,0.7245,4108.84,0.1932,225.94
heavy_rain,0.8927,2064.05,0.0418,152.74
heavy_rain,0.6615,8829.56,0.5429,500.0
aqi,0.7051,7922.28,0.4757,316.2
heavy_rain,0.9644,2554.49,0.0781,207.33
heavy_rain,0.9201,3423.81,0.1425,277.44
heavy_rain,0.3405,3200.96,0.126,153.8
extreme_heat,0.359,1564.41,0.0048,50.0
traffic,0.4189,4733.14,0.2395,157.83
traffic,0.2038,6139.96,0.3437,173.73
extreme_heat,0.4448,5588.38,0.3028,242.46
heavy_rain,0.3563,4090.31,0.1919,207.71
heavy_rain,0.3694,6445.13,0.3663,359.68
extreme_heat,0.944,2280.9,0.0578,139.78
traffic,0.3463,9988.01,0.6287,363.48
traffic,0.9702,2735.2,0.0915,139.59
extreme_heat,0.2207,2891.4,0.1031,92.85
extreme_heat,0.2578,3018.13,0.1125,99.24
extreme_heat,0.7577,2910.05,0.1044,154.96
extreme_heat,0.6025,3654.22,0.1596,165.82
extreme_heat,0.7578,3584.15,0.1544,191.16
traffic,0.6511,4293.34,0.2069,182.12
extreme_heat,0.3645,2672.18,0.0868,89.28
aqi,0.2372,4373.43,0.2128,99.1
extreme_heat,0.4531,2332.71,0.0617,91.09
heavy_rain,0.5653,5803.62,0.3188,372.4
heavy_rain,0.0105,5767.74,0.3161,179.02
extreme_heat,0.6619,4012.25,0.1861,202.4
extreme_heat,0.8166,2907.8,0.1043,160.47
extreme_heat,0.7687,4701.17,0.2371,273.95
traffic,0.3979,2581.63,0.0801,83.25
heavy_rain,0.2074,4093.97,0.1921,162.48
traffic,0.8746,3729.73,0.1652,177.56
traffic,0.8372,14987.24,0.9991,500.0
extreme_heat,0.3753,2178.68,0.0503,78.83
extreme_heat,0.5243,1500.0,0.0,66.42
heavy_rain,0.6943,2925.47,0.1056,204.82
extreme_heat,0.3784,1706.56,0.0153,69.34
traffic,0.5048,2797.98,0.0961,96.01
aqi,0.2521,2103.16,0.0447,50.0
extreme_heat,0.4293,2559.97,0.0785,101.02
heavy_rain,0.443,2362.66,0.0639,117.17
traffic,0.2049,6512.48,0.3713,171.98
traffic,0.7267,3927.41,0.1798,175.75
heavy_rain,0.3643,6889.31,0.3992,373.49
traffic,0.5505,4106.15,0.193,153.41
heavy_rain,0.2492,6401.55,0.3631,298.81
heavy_rain,0.5338,3459.67,0.1452,205.7
heavy_rain,0.6717,8930.93,0.5504,500.0
heavy_rain,0.8928,5092.3,0.2661,428.65
aqi,0.7947,2724.63,0.0907,95.64
extreme_heat,0.2714,5483.92,0.2951,183.84
heavy_rain,0.2245,4078.76,0.191,174.94
extreme_heat,0.5169,3636.39,0.1583,159.75
extreme_heat,0.3324,4221.77,0.2016,152.0
heavy_rain,0.5032,5858.36,0.3228,369.86
heavy_rain,0.3502,1500.0,0.0,62.06
traffic,0.3497,3376.28,0.139,98.84
heavy_rain,0.3844,5660.88,0.3082,306.92
traffic,0.5078,4555.61,0.2263,167.55
heavy_rain,0.5454,2291.15,0.0586,134.24
traffic,0.2673,1500.0,0.0,50.0
traffic,0.6683,9418.8,0.5866,479.62
heavy_rain,0.6619,3664.54,0.1603,247.81
heavy_rain,0.6852,8578.59,0.5243,500.0
aqi,0.3745,5987.81,0.3324,161.15
extreme_heat,0.6241,2705.91,0.0893,129.38
traffic,0.7363,1500.0,0.0,60.87
heavy_rain,0.4212,3193.67,0.1255,166.98
heavy_rain,0.2701,3949.64,0.1815,179.49
extreme_heat,0.4324,5040.85,0.2623,213.35
aqi,0.8037,2308.98,0.0599,84.22
heavy_rain,0.7691,4398.43,0.2147,325.71
traffic,0.9032,4397.63,0.2146,234.51
traffic,0.5438,6587.81,0.3769,266.88
heavy_rain,0.8369,3451.61,0.1446,266.08
heavy_rain,0.797,5020.98,0.2608,390.18
heavy_rain,0.7127,4648.12,0.2332,341.1
extreme_heat,0.2687,6234.12,0.3507,229.73
traffic,0.4794,2670.56,0.0867,90.95
extreme_heat,0.1939,1500.0,0.0,50.0
heavy_rain,0.8794,3574.46,0.1537,282.24
traffic,0.5025,3585.01,0.1544,133.46
extreme_heat,0.4262,2255.76,0.056,82.28
extreme_heat,0.7571,1893.1,0.0291,98.6
extreme_heat,0.6184,3018.91,0.1125,137.99
heavy_rain,0.392,3799.26,0.1703,196.23
traffic,0.3793,4220.52,0.2015,135.92
